ticket_id,pair_id,compound_key,molecule_chembl_id,canonical_smiles,murcko_scaffold,missing_side,known_side,known_target_label,missing_target_label,known_target_chembl_id,missing_target_chembl_id,recommended_assay_type,recommended_standard_type,recommended_units,known_standard_type,known_standard_relation,known_standard_value_nM,known_activity_chembl_id,known_assay_chembl_id,provenance_note,evidence_status_source,priority_score,priority_reason,expected_benchmark_impact,data_return_schema
V6-0084,SmDHODH,GTDYESQZZZLIFZ-MRXNPFEDSA-N,CHEMBL4637894,O=C(N[C@@H]1CCCc2c1cnn2-c1ccccc1F)c1ncn2c1CCCC2,O=C(NC1CCCc2c1cnn2-c1ccccc1)c1ncn2c1CCCC2,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,2.3,unknown_from_candidate_table,CHEMBL4615074,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""GTDYESQZZZLIFZ-MRXNPFEDSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0085,SmDHODH,GWMXFXJODPDSNG-UHFFFAOYSA-N,CHEMBL5416427,Cc1ccccc1-n1cc(C(C)C)c2cc(-c3cn(C)c(C(C)(C)O)n3)c(F)cc2c1=O,O=c1c2ccc(-c3c[nH]cn3)cc2ccn1-c1ccccc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,0.38,unknown_from_candidate_table,CHEMBL5365319,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""GWMXFXJODPDSNG-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0086,SmDHODH,HCXILGIDNGULJQ-UHFFFAOYSA-N,CHEMBL345701,COc1ccccc1-c1c(F)c(F)c(NC(=O)C2=C(C(=O)O)CCC2)c(F)c1F,O=C(Nc1ccc(-c2ccccc2)cc1)C1=CCCC1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,8.0,unknown_from_candidate_table,CHEMBL863437,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""HCXILGIDNGULJQ-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0087,SmDHODH,HQIBKKYBSKVEKJ-UHFFFAOYSA-N,CHEMBL5409068,Cc1ccccc1-n1nc(C(C)C)c2cc(-c3cn(C)c(C(C)(C)O)n3)c(F)cc2c1=O,O=c1c2ccc(-c3c[nH]cn3)cc2cnn1-c1ccccc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,0.45,unknown_from_candidate_table,CHEMBL5365319,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""HQIBKKYBSKVEKJ-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0088,SmDHODH,HUVJSRAMULDASL-QGZVFWFLSA-N,CHEMBL4638219,Cc1ccccc1-n1ncc2c1CCC[C@H]2NC(=O)c1noc2c1CCCC2,O=C(NC1CCCc2c1cnn2-c1ccccc1)c1noc2c1CCCC2,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,1.2,unknown_from_candidate_table,CHEMBL4615013,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""HUVJSRAMULDASL-QGZVFWFLSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0089,SmDHODH,IBMBXRGWZNBNSI-UHFFFAOYSA-N,CHEMBL2263645,O=C(O)c1cc(C2CC2)cnc1Nc1c(F)cc(-c2cccc(OC3CC3)c2)cc1F,c1cc(OC2CC2)cc(-c2ccc(Nc3ccc(C4CC4)cn3)cc2)c1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,5.998,unknown_from_candidate_table,CHEMBL3053598,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""IBMBXRGWZNBNSI-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0090,SmDHODH,IIPLSPGUZDMYKL-UHFFFAOYSA-N,CHEMBL5436904,Cc1ccccc1-n1cc(C(C)C)c2cc(-c3nc(C(C)(C)O)n(C)n3)c(F)cc2c1=O,O=c1c2ccc(-c3nc[nH]n3)cc2ccn1-c1ccccc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,0.57,unknown_from_candidate_table,CHEMBL5365319,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""IIPLSPGUZDMYKL-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0091,SmDHODH,ISPVTZXAQTYOIQ-UHFFFAOYSA-N,CHEMBL3674633,O=C(O)c1cc(C2CC2)ccc1Nc1cnc(-c2ccccc2)c(-c2ccccc2)c1,c1ccc(-c2cc(Nc3ccc(C4CC4)cc3)cnc2-c2ccccc2)cc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,10.0,unknown_from_candidate_table,CHEMBL3705342,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""ISPVTZXAQTYOIQ-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0092,SmDHODH,IUEZCRGBKKGQJN-FOIQADDNSA-N,CHEMBL6041823,CCn1c(CO)nn(-c2cc3c(C(C)C)cn([C@@H]4CCCC[C@H]4C)c(=O)c3cc2F)c1=O,O=c1c2ccc(-n3nc[nH]c3=O)cc2ccn1C1CCCCC1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,1.68,unknown_from_candidate_table,CHEMBL5738730,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""IUEZCRGBKKGQJN-FOIQADDNSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0093,SmDHODH,IUKQAKIOADHXSE-AWEZNQCLSA-N,CHEMBL4855859,CCn1c(CO)nn(-c2cc(O[C@@H](C)C(F)(F)F)c3c(Oc4c(F)ccc(OCCOC)c4Cl)nccc3c2)c1=O,O=c1[nH]cnn1-c1ccc2c(Oc3ccccc3)nccc2c1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,0.41,unknown_from_candidate_table,CHEMBL4834033,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""IUKQAKIOADHXSE-AWEZNQCLSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0094,SmDHODH,JABKJLQKEVJGOT-UHFFFAOYSA-N,CHEMBL5192490,Cc1cc(NC(=O)c2c(O)nn3ccccc23)c(C(C)C)cc1Oc1ccccc1,O=C(Nc1ccc(Oc2ccccc2)cc1)c1cnn2ccccc12,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,7.2,unknown_from_candidate_table,CHEMBL5111971,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""JABKJLQKEVJGOT-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0095,SmDHODH,JKDVBRSZGMHNFZ-LBPRGKRZSA-N,CHEMBL5194307,Cc1ccnc(Cl)c1Nc1nn(C)c2c(F)c(-c3cn(C)c(C(C)(C)O)n3)cc(O[C@@H](C)C(F)(F)F)c12,c1cncc(Nc2n[nH]c3cc(-c4c[nH]cn4)ccc23)c1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,1.0,unknown_from_candidate_table,CHEMBL5135986,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""JKDVBRSZGMHNFZ-LBPRGKRZSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0096,SmDHODH,JNAABFZPXJJMPX-UHFFFAOYSA-N,CHEMBL3589752,Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(C2CC2)cc1F,c1ccc(Oc2cnn(-c3ccc(C4CC4)cn3)c2)cc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,2.5,unknown_from_candidate_table,CHEMBL4883786,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""JNAABFZPXJJMPX-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0097,SmDHODH,JNQCBLVXVNORGB-UHFFFAOYSA-N,CHEMBL3674668,Cc1ccc(Nc2cnc(-c3cccc(C(=O)N4CCCC4)c3)c(C)c2)c(C(=O)O)c1,O=C(c1cccc(-c2ccc(Nc3ccccc3)cn2)c1)N1CCCC1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,9.0,unknown_from_candidate_table,CHEMBL3705342,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""JNQCBLVXVNORGB-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0098,SmDHODH,JYWVAROGPXKKLF-UHFFFAOYSA-N,CHEMBL3674670,O=C(O)c1cc(C2CC2)ccc1Nc1cnc(-c2ccccc2F)nc1,c1ccc(-c2ncc(Nc3ccc(C4CC4)cc3)cn2)cc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,10.0,unknown_from_candidate_table,CHEMBL3705342,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""JYWVAROGPXKKLF-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0099,SmDHODH,KCSUDDCZEAJVHR-QGZVFWFLSA-N,CHEMBL4640411,O=C(N[C@@H]1CCCc2c1cnn2-c1ccccc1F)c1ncc2ccccn12,O=C(NC1CCCc2c1cnn2-c1ccccc1)c1ncc2ccccn12,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,6.3,unknown_from_candidate_table,CHEMBL4615013,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""KCSUDDCZEAJVHR-QGZVFWFLSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0100,SmDHODH,KDLUISXYQXUZPG-VWNXMTODSA-N,CHEMBL5275789,COc1ccc([C@H]2c3[nH]c4ccc(Cl)cc4c3C[C@@H]3C(=O)N(C4CCCCC4)C(=S)N23)cc1,O=C1C2Cc3c([nH]c4ccccc34)C(c3ccccc3)N2C(=S)N1C1CCCCC1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,EC50,nM,EC50,=,1.0,unknown_from_candidate_table,CHEMBL5249256,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""KDLUISXYQXUZPG-VWNXMTODSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
