ticket_id,pair_id,compound_key,molecule_chembl_id,canonical_smiles,murcko_scaffold,missing_side,known_side,known_target_label,missing_target_label,known_target_chembl_id,missing_target_chembl_id,recommended_assay_type,recommended_standard_type,recommended_units,known_standard_type,known_standard_relation,known_standard_value_nM,known_activity_chembl_id,known_assay_chembl_id,provenance_note,evidence_status_source,priority_score,priority_reason,expected_benchmark_impact,data_return_schema
V6-0085,SmHDAC8,IVWNSQZLGYCSKF-QFIPXVFZSA-N,CHEMBL4529036,COc1cc(OC)cc(-c2nnn([C@@H](Cc3ccccc3)C(=O)NO)c2C#CC2CC2)c1,C(#CC1CC1)c1c(-c2ccccc2)nnn1CCc1ccccc1,parasite,human,Histone deacetylase 8 (human),Histone deacetylase 8,CHEMBL3192,CHEMBL3797017,B,IC50,nM,IC50,=,3.0,unknown_from_candidate_table,CHEMBL4431258,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,110.0,single-side row can become an exact matched ratio; pair has very few trainable positives; pair has extreme class imbalance; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could add paired evidence to an extremely imbalanced SmHDAC8 tiered core (positives=1, negatives=86).","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""IVWNSQZLGYCSKF-QFIPXVFZSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmHDAC8"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL3797017""}"
V6-0086,SmHDAC8,JEMNZPZBYORGTE-UHFFFAOYSA-N,CHEMBL5274330,O=C(CCCCCC(=O)N(Cc1ccc(Br)s1)c1ccc(OCCN2CCOCC2)cc1)NO,c1csc(CNc2ccc(OCCN3CCOCC3)cc2)c1,parasite,human,Histone deacetylase 8 (human),Histone deacetylase 8,CHEMBL3192,CHEMBL3797017,B,IC50,nM,IC50,=,1.14,unknown_from_candidate_table,CHEMBL5230969,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,110.0,single-side row can become an exact matched ratio; pair has very few trainable positives; pair has extreme class imbalance; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could add paired evidence to an extremely imbalanced SmHDAC8 tiered core (positives=1, negatives=86).","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""JEMNZPZBYORGTE-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmHDAC8"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL3797017""}"
V6-0087,SmHDAC8,JMEPDOCHFSIAAG-QHCPKHFHSA-N,CHEMBL4593948,O=C(NO)[C@H](Cc1ccccc1)n1nnc(-c2ccccc2)c1C#Cc1ccccc1,C(#Cc1c(-c2ccccc2)nnn1CCc1ccccc1)c1ccccc1,parasite,human,Histone deacetylase 8 (human),Histone deacetylase 8,CHEMBL3192,CHEMBL3797017,B,IC50,nM,IC50,=,10.0,unknown_from_candidate_table,CHEMBL4431258,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,110.0,single-side row can become an exact matched ratio; pair has very few trainable positives; pair has extreme class imbalance; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could add paired evidence to an extremely imbalanced SmHDAC8 tiered core (positives=1, negatives=86).","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""JMEPDOCHFSIAAG-QHCPKHFHSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmHDAC8"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL3797017""}"
V6-0088,SmHDAC8,JOWXJLIFIIOYMS-UHFFFAOYSA-N,CHEMBL3622533,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3n2)cn1,c1cnc(NCc2cc3nc(-c4cccnc4)nc(N4CCOCC4)c3s2)nc1,parasite,human,Histone deacetylase 8 (human),Histone deacetylase 8,CHEMBL3192,CHEMBL3797017,B,IC50,nM,IC50,=,1.4,unknown_from_candidate_table,CHEMBL4312253,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,110.0,single-side row can become an exact matched ratio; pair has very few trainable positives; pair has extreme class imbalance; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could add paired evidence to an extremely imbalanced SmHDAC8 tiered core (positives=1, negatives=86).","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""JOWXJLIFIIOYMS-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmHDAC8"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL3797017""}"
V6-0089,SmHDAC8,JUEIFHACXBHLBJ-UHFFFAOYSA-N,CHEMBL5561268,CCCCCCNNC(=O)c1ccc(N2CCN(C)CC2)cc1,c1ccc(N2CCNCC2)cc1,parasite,human,Histone deacetylase 8 (human),Histone deacetylase 8,CHEMBL3192,CHEMBL3797017,B,IC50,nM,IC50,=,7.6,unknown_from_candidate_table,CHEMBL5525915,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,110.0,single-side row can become an exact matched ratio; pair has very few trainable positives; pair has extreme class imbalance; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could add paired evidence to an extremely imbalanced SmHDAC8 tiered core (positives=1, negatives=86).","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""JUEIFHACXBHLBJ-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmHDAC8"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL3797017""}"
V6-0090,SmHDAC8,JWOGUUIOCYMBPV-GMFLJSBRSA-N,CHEMBL430060,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(OC)c3ccccc23)NC1=O,O=C1CNC(=O)C2CCCCN2C(=O)CNC(=O)C(Cc2c[nH]c3ccccc23)N1,parasite,human,Histone deacetylase 8 (human),Histone deacetylase 8,CHEMBL3192,CHEMBL3797017,B,IC50,nM,IC50,=,0.25,unknown_from_candidate_table,CHEMBL5626106,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,110.0,single-side row can become an exact matched ratio; pair has very few trainable positives; pair has extreme class imbalance; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could add paired evidence to an extremely imbalanced SmHDAC8 tiered core (positives=1, negatives=86).","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""JWOGUUIOCYMBPV-GMFLJSBRSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmHDAC8"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL3797017""}"
V6-0091,LmDHFR,AJICNWHLWLMLAC-UHFFFAOYSA-N,CHEMBL3747216,Cc1nc2ccc(Nc3nc(NCCN4CCOCC4)nc(Nc4ccc(F)cc4)n3)cc2n1Cc1ccccc1,c1ccc(Cn2cnc3ccc(Nc4nc(NCCN5CCOCC5)nc(Nc5ccccc5)n4)cc32)cc1,parasite,human,Dihydrofolate reductase (human),Bifunctional dihydrofolate reductase-thymidylate synthase,CHEMBL202,CHEMBL4614,B,IC50,nM,IC50,=,2.0,unknown_from_candidate_table,CHEMBL3750438,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,82.0,single-side row can become an exact matched ratio; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,Could add matched comparator evidence and scaffold coverage for LmDHFR.,"{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""AJICNWHLWLMLAC-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""LmDHFR"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4614""}"
V6-0092,LmDHFR,CKBZPSZPKZSAHS-UEIGIMKUSA-N,CHEMBL4070144,Cl.NC1=NC2(CCCC2)N(OCCCOc2cccc(C(=O)/C=C/c3ccccc3)c2)C(N)=N1,O=C(C=Cc1ccccc1)c1cccc(OCCCON2C=NC=NC23CCCC3)c1,parasite,human,Dihydrofolate reductase (human),Bifunctional dihydrofolate reductase-thymidylate synthase,CHEMBL202,CHEMBL4614,B,IC50,nM,IC50,=,6.1,unknown_from_candidate_table,CHEMBL4008609,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,82.0,single-side row can become an exact matched ratio; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,Could add matched comparator evidence and scaffold coverage for LmDHFR.,"{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CKBZPSZPKZSAHS-UEIGIMKUSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""LmDHFR"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4614""}"
V6-0093,LmDHFR,FBYMIBXOFMRKII-GYVLLFFHSA-N,CHEMBL4098945,CC1(C)N=C(N)N=C(N)N1OCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1.Cl,O=C(C=Cc1ccccc1)c1ccc(OCCCCON2C=NC=NC2)cc1,parasite,human,Dihydrofolate reductase (human),Bifunctional dihydrofolate reductase-thymidylate synthase,CHEMBL202,CHEMBL4614,B,IC50,nM,IC50,=,3.4,unknown_from_candidate_table,CHEMBL4008609,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,82.0,single-side row can become an exact matched ratio; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,Could add matched comparator evidence and scaffold coverage for LmDHFR.,"{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""FBYMIBXOFMRKII-GYVLLFFHSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""LmDHFR"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4614""}"
V6-0094,LmDHFR,HUELHFCHSLWDBY-IERUDJENSA-N,CHEMBL4101407,CC1(C)N=C(N)N=C(N)N1OCCCCOc1cccc(/C=C/C(=O)c2ccccc2)c1.Cl,O=C(C=Cc1cccc(OCCCCON2C=NC=NC2)c1)c1ccccc1,parasite,human,Dihydrofolate reductase (human),Bifunctional dihydrofolate reductase-thymidylate synthase,CHEMBL202,CHEMBL4614,B,IC50,nM,IC50,=,4.8,unknown_from_candidate_table,CHEMBL4008609,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,82.0,single-side row can become an exact matched ratio; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,Could add matched comparator evidence and scaffold coverage for LmDHFR.,"{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""HUELHFCHSLWDBY-IERUDJENSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""LmDHFR"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4614""}"
V6-0095,LmDHFR,IVTVGDXNLFLDRM-HNNXBMFYSA-N,CHEMBL225071,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,O=c1nc[nH]c2ccc(CNc3cccs3)cc12,parasite,human,Dihydrofolate reductase (human),Bifunctional dihydrofolate reductase-thymidylate synthase,CHEMBL202,CHEMBL4614,B,IC50,nM,IC50,=,9.0,unknown_from_candidate_table,CHEMBL5215237,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,82.0,single-side row can become an exact matched ratio; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,Could add matched comparator evidence and scaffold coverage for LmDHFR.,"{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""IVTVGDXNLFLDRM-HNNXBMFYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""LmDHFR"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4614""}"
V6-0096,TbCathB,ASRBKZHDORPEHO-KYJIWOQOSA-N,CHEMBL541700,CC[C@H](C)[C@@H](C(=O)O[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)/C=C/C(=O)N1C(=O)C=C(OC)[C@@H]1C)N(C)C,O=C1C=CCN1,parasite,human,Cathepsin B (human),Cathepsin B-like cysteine protease,CHEMBL4072,CHEMBL5832,B,IC50,nM,IC50,=,7.34,unknown_from_candidate_table,CHEMBL5155326,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,82.0,single-side row can become an exact matched ratio; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,Could add matched comparator evidence and scaffold coverage for TbCathB.,"{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""ASRBKZHDORPEHO-KYJIWOQOSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbCathB"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL5832""}"
V6-0097,TbCathB,BEMWXCUECCHZDO-AMGKYWFPSA-N,CHEMBL183812,C[C@@H](CC1CCCCC1)OC(=O)C1CCN1C#N,O=C(OCCC1CCCCC1)C1CCN1,parasite,human,Cathepsin B (human),Cathepsin B-like cysteine protease,CHEMBL4072,CHEMBL5832,B,IC50,nM,IC50,=,2.4,unknown_from_candidate_table,CHEMBL833000,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,82.0,single-side row can become an exact matched ratio; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,Could add matched comparator evidence and scaffold coverage for TbCathB.,"{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BEMWXCUECCHZDO-AMGKYWFPSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbCathB"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL5832""}"
V6-0098,TbCathB,CFOTUZHUTFRFQA-NWDGAFQWSA-N,CHEMBL390475,O=C1O[C@@H]2CN1CC[C@@H]2OCc1ccccc1,O=C1OC2CN1CCC2OCc1ccccc1,parasite,human,Cathepsin B (human),Cathepsin B-like cysteine protease,CHEMBL4072,CHEMBL5832,B,IC50,nM,IC50,=,2.0,unknown_from_candidate_table,CHEMBL907570,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,82.0,single-side row can become an exact matched ratio; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,Could add matched comparator evidence and scaffold coverage for TbCathB.,"{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CFOTUZHUTFRFQA-NWDGAFQWSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbCathB"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL5832""}"
V6-0099,TbCathB,GCWIICJLIHIUNY-WDEREUQCSA-N,CHEMBL230474,O=C1O[C@@H]2CN1CC[C@@H]2Oc1ccccc1,O=C1OC2CN1CCC2Oc1ccccc1,parasite,human,Cathepsin B (human),Cathepsin B-like cysteine protease,CHEMBL4072,CHEMBL5832,B,IC50,nM,IC50,=,5.0,unknown_from_candidate_table,CHEMBL907570,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,82.0,single-side row can become an exact matched ratio; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,Could add matched comparator evidence and scaffold coverage for TbCathB.,"{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""GCWIICJLIHIUNY-WDEREUQCSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbCathB"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL5832""}"
V6-0100,TbCathB,LNRUTWQSWUTEMQ-RDGATRHJSA-N,CHEMBL134083,Cc1cccc(C[C@H](NC(=O)c2ccc(F)cc2F)C(=O)N[C@H](C#N)COCc2cccc(C(=O)O)c2)c1,O=C(NC(Cc1ccccc1)C(=O)NCCOCc1ccccc1)c1ccccc1,parasite,human,Cathepsin B (human),Cathepsin B-like cysteine protease,CHEMBL4072,CHEMBL5832,B,IC50,nM,IC50,=,6.8,unknown_from_candidate_table,CHEMBL5320634,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,82.0,single-side row can become an exact matched ratio; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,Could add matched comparator evidence and scaffold coverage for TbCathB.,"{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""LNRUTWQSWUTEMQ-RDGATRHJSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbCathB"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL5832""}"
